id,pt_in,pt_out,tt_in,tt_out,vf_fr,vf_td,vf_su,pt_in_s,pt_out_s,tt_in_s,tt_out_s,vf_fr_s,vf_td_s,vf_su_s,daily_paper_code,data_time
2061,2.86,2.3,19.21,26.22,0,0,3772639,2.86,2.3,19.21,26.22,0,49994.25,6776804,lqgz,15/5/2023 02:00:00
2062,2.86,2.3,19.27,25.59,0,0,3772639,2.86,2.3,19.27,25.59,0,49994.25,6776804,lqgz,15/5/2023 03:00:00
2063,2.87,2.29,19.22,25.15,0,0,3772639,2.87,2.29,19.22,25.15,0,49994.25,6776804,lqgz,15/5/2023 04:00:00
2064,2.86,2.28,19.15,24.84,0,0,3772639,2.86,2.28,19.15,24.84,0,49994.25,6776804,lqgz,15/5/2023 05:00:00
2065,2.69,2.26,17.65,24.78,0,0,3772639,2.69,2.26,17.65,24.78,0,49994.25,6776804,lqgz,15/5/2023 06:00:00
2066,2.98,2.21,18.39,28.4,0,0,3772639,2.98,2.21,18.39,28.4,0,49994.25,6776804,lqgz,15/5/2023 07:00:00
2067,2.84,2.16,20.81,36,0,0,3772639,2.84,2.16,20.81,36,0,0,6776804,lqgz,15/5/2023 08:00:00
2068,2.85,2.22,17.9,21.6,0,0,3772639,2.85,2.22,17.9,21.6,5968.06,5928.35,6782734,lqgz,15/5/2023 09:00:00
2069,2.81,2.28,17.74,21.84,0,0,3772639,2.81,2.28,17.74,21.84,8546.5,12463.08,6789270,lqgz,15/5/2023 10:00:00
2070,2.79,2.36,18.01,23.43,0,0,3772639,2.79,2.36,18.01,23.43,7398.83,20281.1,6797087,lqgz,15/5/2023 11:00:00
2071,2.81,2.42,18.14,24.17,0,0,3772639,2.81,2.42,18.14,24.17,6949.04,27462.93,6804263,lqgz,15/5/2023 12:00:00
2072,2.83,2.46,18.34,25.12,0,0,3772639,2.83,2.46,18.34,25.12,6587.95,34235.71,6811042,lqgz,15/5/2023 13:00:00
2073,2.87,2.54,18.6,26.76,0,0,3772639,2.87,2.54,18.6,26.76,5850.15,40506.92,6817313,lqgz,15/5/2023 14:00:00
2074,2.89,2.61,18.74,27.73,0,0,3772639,2.89,2.61,18.74,27.73,4995.27,45947.12,6822747,lqgz,15/5/2023 15:00:00
2075,2.87,2.68,18.29,26.55,0,0,3772639,2.87,2.68,18.29,26.55,6969.14,51706.01,6828512,lqgz,15/5/2023 16:00:00
2076,2.98,2.64,29.39,43.42,0,0,3772639,2.98,2.64,29.39,43.42,0,52017.61,6828822,lqgz,15/5/2023 17:00:00
2077,2.97,2.6,28.92,43.25,0,0,3772639,2.97,2.6,28.92,43.25,0,52017.61,6828822,lqgz,15/5/2023 18:00:00
2078,2.77,2.54,22.94,39.59,0,0,3772639,2.77,2.54,22.94,39.59,0,52017.61,6828822,lqgz,15/5/2023 19:00:00
2079,2.7,2.47,22.51,36.62,0,0,3772639,2.7,2.47,22.51,36.62,0,52017.61,6828822,lqgz,15/5/2023 20:00:00
2080,2.63,2.41,21.69,34.58,0,0,3772639,2.63,2.41,21.69,34.58,0,52017.61,6828822,lqgz,15/5/2023 21:00:00
2081,2.84,2.35,21.61,33.19,0,0,3772639,2.84,2.35,21.61,33.19,0,52017.61,6828822,lqgz,15/5/2023 22:00:00
2082,2.96,2.3,21.12,31.8,0,0,3772639,2.96,2.3,21.12,31.8,0,52017.61,6828822,lqgz,15/5/2023 23:00:00
2083,2.91,2.27,20.71,30.74,0,0,3772639,2.91,2.27,20.71,30.74,0,52017.61,6828822,lqgz,16/5/2023 00:00:00
2084,2.85,2.25,20.46,29.93,0,0,3772639,2.85,2.25,20.46,29.93,0,52017.61,6828822,lqgz,16/5/2023 01:00:00
2085,2.84,2.24,19.99,28.62,0,0,3772639,2.84,2.24,19.99,28.62,0,52017.61,6828822,lqgz,16/5/2023 02:00:00
2086,2.96,2.24,19.5,27.36,0,0,3772639,2.96,2.24,19.5,27.36,0,52017.61,6828822,lqgz,16/5/2023 03:00:00
2087,2.91,2.24,18.95,26.31,0,0,3772639,2.91,2.24,18.95,26.31,0,52017.61,6828822,lqgz,16/5/2023 04:00:00
2088,2.86,2.22,18.52,25.6,0,0,3772639,2.86,2.22,18.52,25.6,0,52017.61,6828822,lqgz,16/5/2023 05:00:00
2089,2.82,2.19,17.7,25.56,0,0,3772639,2.82,2.19,17.7,25.56,0,52017.61,6828822,lqgz,16/5/2023 06:00:00
2090,2.57,2.13,17.75,28.98,0,0,3772639,2.57,2.13,17.75,28.98,0,52017.61,6828822,lqgz,16/5/2023 07:00:00
2091,2.87,2.08,20.71,35.54,0,0,3772639,2.87,2.08,20.71,35.54,0,0,6828822,lqgz,16/5/2023 08:00:00
2092,2.84,2.16,17.72,20.16,0,0,3772639,2.84,2.16,17.72,20.16,6299.57,6474.34,6835294,lqgz,16/5/2023 09:00:00
2093,2.85,2.23,17.96,21.76,0,0,3772639,2.85,2.23,17.96,21.76,5997.82,12613.98,6841437,lqgz,16/5/2023 10:00:00
2094,2.85,2.27,18,22.41,0,0,3772639,2.85,2.27,18,22.41,5749.57,18490.68,6847314,lqgz,16/5/2023 11:00:01
2095,2.85,2.3,18.23,23.35,0,0,3772639,2.85,2.3,18.23,23.35,5570.48,24148.05,6852971,lqgz,16/5/2023 12:00:01
2096,2.86,2.33,18.24,23.65,0,0,3772639,2.86,2.33,18.24,23.65,5449.54,29683.44,6858507,lqgz,16/5/2023 13:00:00
2097,2.88,2.38,18.24,23.83,0,0,3772639,2.88,2.38,18.24,23.83,5192.07,35013.09,6863832,lqgz,16/5/2023 14:00:00
2098,2.89,2.45,18.2,23.96,0,0,3772639,2.89,2.45,18.2,23.96,4791.91,40008.46,6868831,lqgz,16/5/2023 15:00:00
2099,2.87,2.58,17.72,22.65,0,0,3772639,2.87,2.58,17.72,22.65,5410.17,51323.31,6880147,lqgz,16/5/2023 17:00:01
2100,2.91,2.63,17.66,22.42,0,0,3772639,2.91,2.63,17.66,22.42,5095.46,56530.3,6885353,lqgz,16/5/2023 18:00:01
2101,2.99,2.63,19.76,24.27,0,0,3772639,2.99,2.63,19.76,24.27,0,60000.72,6888822,lqgz,16/5/2023 19:00:01
2102,2.93,2.56,20.55,27.18,0,0,3772639,2.93,2.56,20.55,27.18,0,60000.72,6888822,lqgz,16/5/2023 20:00:01
2103,2.86,2.5,20.53,28.13,0,0,3772639,2.86,2.5,20.53,28.13,0,60000.72,6888822,lqgz,16/5/2023 21:00:00
2104,2.78,2.44,20.39,28.52,0,0,3772639,2.78,2.44,20.39,28.52,0,60000.72,6888822,lqgz,16/5/2023 22:00:00
2105,2.97,2.39,20.35,28.37,0,0,3772639,2.97,2.39,20.35,28.37,0,60000.72,6888822,lqgz,16/5/2023 23:00:00
2106,2.9,2.37,19.95,28.23,0,0,3772639,2.9,2.37,19.95,28.23,0,60000.72,6888822,lqgz,17/5/2023 00:00:00
2107,2.84,2.36,19.72,27.79,0,0,3772639,2.84,2.36,19.72,27.79,0,60000.72,6888822,lqgz,17/5/2023 01:00:00
2108,2.79,2.36,19.52,27.42,0,0,3772639,2.79,2.36,19.52,27.42,0,60000.72,6888822,lqgz,17/5/2023 02:00:00
2109,2.77,2.34,19.69,27.11,0,0,3772639,2.77,2.34,19.69,27.11,0,60000.72,6888822,lqgz,17/5/2023 03:00:00
2110,2.78,2.34,19.89,26.77,0,0,3772639,2.78,2.34,19.89,26.77,0,60000.72,6888822,lqgz,17/5/2023 04:00:00
2111,2.78,2.33,19.83,26.3,0,0,3772639,2.78,2.33,19.83,26.3,0,60000.72,6888822,lqgz,17/5/2023 05:00:00
2112,2.62,2.3,17.94,26.45,0,0,3772639,2.62,2.3,17.94,26.45,0,60000.72,6888822,lqgz,17/5/2023 06:00:00
2113,2.76,2.25,18.17,30.59,0,0,3772639,2.76,2.25,18.17,30.59,0,60000.72,6888822,lqgz,17/5/2023 07:00:00
2114,2.56,2.19,20.56,38.06,0,0,3772639,2.56,2.19,20.56,38.06,0,0,6888822,lqgz,17/5/2023 08:00:00
2115,2.85,2.25,18.07,22.21,0,0,3772639,2.85,2.25,18.07,22.21,5855.7,5356.36,6894180,lqgz,17/5/2023 09:00:00
2116,2.87,2.3,17.98,22.01,0,0,3772639,2.87,2.3,17.98,22.01,5688.7,11143.91,6899968,lqgz,17/5/2023 10:00:00
2117,2.87,2.34,18.29,23.47,0,0,3772639,2.87,2.34,18.29,23.47,5438.11,16711.08,6905535,lqgz,17/5/2023 11:00:00
2118,2.85,2.37,18.08,23.21,0,0,3772639,2.85,2.37,18.08,23.21,5114.18,22024.58,6910848,lqgz,17/5/2023 12:00:00
2119,2.88,2.37,18.38,24.02,0,0,3772639,2.88,2.37,18.38,24.02,5235.61,27193.63,6916017,lqgz,17/5/2023 13:00:00
2120,2.89,2.43,18.12,23.51,0,0,3772639,2.89,2.43,18.12,23.51,4939.34,32306.15,6921130,lqgz,17/5/2023 14:00:00
2121,2.91,2.5,18.5,25.43,0,0,3772639,2.91,2.5,18.5,25.43,4527.65,37034.01,6925858,lqgz,17/5/2023 15:00:00
2122,2.93,2.55,18.55,25.93,0,0,3772639,2.93,2.55,18.55,25.93,4217.98,41436.04,6930260,lqgz,17/5/2023 16:00:00
2123,2.93,2.6,18.54,26.14,0,0,3772639,2.93,2.6,18.54,26.14,3763.61,45400.1,6934224,lqgz,17/5/2023 17:00:00
2124,2.95,2.65,18.27,24.76,0,0,3772639,2.95,2.65,18.27,24.76,3359.24,48989.25,6937813,lqgz,17/5/2023 18:00:00
2125,2.91,2.73,17.61,22.8,0,0,3772639,2.91,2.73,17.61,22.8,5034.85,54631.28,6943455,lqgz,17/5/2023 19:00:00
2126,2.92,2.75,17.53,22.36,0,0,3772639,2.92,2.75,17.53,22.36,4048.15,59251.89,6948075,lqgz,17/5/2023 20:00:00
2127,2.93,2.75,17.5,22.04,0,0,3772639,2.93,2.75,17.5,22.04,3839.11,63142.15,6951966,lqgz,17/5/2023 21:00:00
2128,2.98,2.72,18,24.69,0,0,3772639,2.98,2.72,18,24.69,0,64995.49,6953818,lqgz,17/5/2023 22:00:00
2129,3,2.67,19.02,25.58,0,0,3772639,3,2.67,19.02,25.58,0,64995.49,6953818,lqgz,17/5/2023 23:00:00
2130,2.95,2.64,19.3,25.87,0,0,3772639,2.95,2.64,19.3,25.87,0,64995.49,6953818,lqgz,18/5/2023 00:00:00
2131,2.9,2.62,19.35,26.02,0,0,3772639,2.9,2.62,19.35,26.02,0,64995.49,6953818,lqgz,18/5/2023 01:00:01
2132,2.84,2.62,19.17,25.78,0,0,3772639,2.84,2.62,19.17,25.78,0,64995.49,6953818,lqgz,18/5/2023 02:00:00
2133,2.79,2.62,19.04,25.56,0,0,3772639,2.79,2.62,19.04,25.56,0,64995.49,6953818,lqgz,18/5/2023 03:00:00
2134,2.74,2.62,18.97,25.38,0,0,3772639,2.74,2.62,18.97,25.38,0,64995.49,6953818,lqgz,18/5/2023 04:00:00
2135,2.68,2.62,19.05,25.53,0,0,3772639,2.68,2.62,19.05,25.53,0,64995.49,6953818,lqgz,18/5/2023 05:00:00
2136,2.85,2.59,19.81,26.06,0,0,3772639,2.85,2.59,19.81,26.06,0,64995.49,6953818,lqgz,18/5/2023 06:00:00
2137,2.98,2.58,18.58,29.82,0,0,3772639,2.98,2.58,18.58,29.82,0,64995.49,6953818,lqgz,18/5/2023 07:00:00
2138,2.94,2.58,21.86,34.98,0,0,3772639,2.94,2.58,21.86,34.98,0,0,6953818,lqgz,18/5/2023 08:00:00
2139,2.86,2.58,19.74,27.96,0,0,3772639,2.86,2.58,19.74,27.96,2994.98,1847.19,6955666,lqgz,18/5/2023 09:00:00
2140,2.94,2.6,18.78,26.29,0,0,3772639,2.94,2.6,18.78,26.29,3811.86,5565.28,6959384,lqgz,18/5/2023 10:00:00
2141,2.95,2.64,18.72,26.19,0,0,3772639,2.95,2.64,18.72,26.19,3526.08,9307.9,6963127,lqgz,18/5/2023 11:00:00
2142,2.9,2.67,18.08,24.75,0,0,3772639,2.9,2.67,18.08,24.75,2470.45,12346.56,6966165,lqgz,18/5/2023 12:00:00
2143,2.95,2.64,18.71,26.24,0,0,3772639,2.95,2.64,18.71,26.24,3416.75,15435.89,6969258,lqgz,18/5/2023 13:00:00
2144,2.95,2.67,18.75,26.5,0,0,3772639,2.95,2.67,18.75,26.5,3144.24,18764.14,6972583,lqgz,18/5/2023 14:00:00
2145,2.97,2.67,26.43,36.42,0,0,3772639,2.97,2.67,26.43,36.42,0,20000.47,6973818,lqgz,18/5/2023 15:00:00
2146,2.97,2.67,29.29,41.33,0,0,3772639,2.97,2.67,29.29,41.33,0,20000.47,6973818,lqgz,18/5/2023 16:00:00
2147,2.97,2.67,27.88,39.53,0,0,3772639,2.97,2.67,27.88,39.53,0,20000.47,6973818,lqgz,18/5/2023 17:00:00
2148,2.91,2.67,25.44,37.06,0,0,3772639,2.91,2.67,25.44,37.06,0,20000.47,6973818,lqgz,18/5/2023 18:00:00
2149,2.83,2.61,22.76,34.12,0,0,3772639,2.83,2.61,22.76,34.12,0,20000.47,6973818,lqgz,18/5/2023 19:00:00
2150,2.76,2.53,21.14,31.68,0,0,3772639,2.76,2.53,21.14,31.68,0,20000.47,6973818,lqgz,18/5/2023 20:00:00
2151,2.7,2.52,20.17,30.07,0,0,3772639,2.7,2.52,20.17,30.07,0,20000.47,6973818,lqgz,18/5/2023 21:00:00
2152,2.62,2.5,19.23,28.76,0,0,3772639,2.62,2.5,19.23,28.76,0,20000.47,6973818,lqgz,18/5/2023 22:00:00
2153,2.72,2.49,19.59,27.75,0,0,3772639,2.72,2.49,19.59,27.75,0,20000.47,6973818,lqgz,18/5/2023 23:00:00
2154,2.95,2.49,19.11,26.82,0,0,3772639,2.95,2.49,19.11,26.82,0,20000.47,6973818,lqgz,19/5/2023 00:00:00
2155,2.9,2.49,18.77,25.89,0,0,3772639,2.9,2.49,18.77,25.89,0,20000.47,6973818,lqgz,19/5/2023 01:00:00
2156,2.85,2.48,18.55,25.15,0,0,3772639,2.85,2.48,18.55,25.15,0,20000.47,6973818,lqgz,19/5/2023 02:00:00
2157,2.8,2.48,18.41,24.56,0,0,3772639,2.8,2.48,18.41,24.56,0,20000.47,6973818,lqgz,19/5/2023 03:00:00
2158,2.98,2.47,18.46,23.81,0,0,3772639,2.98,2.47,18.46,23.81,0,20000.47,6973818,lqgz,19/5/2023 04:00:00
2159,2.94,2.46,18.31,23.03,0,0,3772639,2.94,2.46,18.31,23.03,0,20000.47,6973818,lqgz,19/5/2023 05:00:00
2160,2.86,2.46,17.81,23.19,0,0,3772639,2.86,2.46,17.81,23.19,0,20000.47,6973818,lqgz,19/5/2023 06:00:00
2161,2.99,2.41,18.64,27.89,0,0,3772639,2.99,2.41,18.64,27.89,0,20000.47,6973818,lqgz,19/5/2023 07:00:00
2162,2.95,2.36,21.88,35.99,0,0,3772639,2.95,2.36,21.88,35.99,0,0,6973818,lqgz,19/5/2023 08:00:00
2163,2.92,2.45,18.22,23.35,0,0,3772639,2.92,2.45,18.22,23.35,5088.75,5272.43,6979092,lqgz,19/5/2023 09:00:00
2164,2.85,2.57,18.11,24.42,0,0,3772639,2.85,2.57,18.11,24.42,6320.11,11904.11,6985724,lqgz,19/5/2023 10:00:00
2165,2.86,2.67,18.23,25.53,0,0,3772639,2.86,2.67,18.23,25.53,6376.95,18177.04,6991997,lqgz,19/5/2023 11:00:01
2166,2.95,2.63,24.01,42.44,0,0,3772639,2.95,2.63,24.01,42.44,0,19992.01,6993810,lqgz,19/5/2023 12:00:00
2167,2.98,2.59,33.98,50.42,0,0,3772639,2.98,2.59,33.98,50.42,0,19992.01,6993810,lqgz,19/5/2023 13:00:00
2168,2.97,2.57,36.48,54.77,0,0,3772639,2.97,2.57,36.48,54.77,0,19992.01,6993810,lqgz,19/5/2023 14:00:00
2169,2.92,2.57,36.59,57.27,0,0,3772639,2.92,2.57,36.59,57.27,0,19992.01,6993810,lqgz,19/5/2023 15:00:00
2170,2.78,2.59,19.97,34.37,0,0,3772639,2.78,2.59,19.97,34.37,5035.82,20858.51,6994678,lqgz,19/5/2023 16:00:00
2171,2.86,2.68,18.42,26.25,0,0,3772639,2.86,2.68,18.42,26.25,5444.59,26769.52,7000589,lqgz,19/5/2023 17:00:01
2172,2.91,2.73,18.17,24.8,0,0,3772639,2.91,2.73,18.17,24.8,4618.73,31786.18,7005606,lqgz,19/5/2023 18:00:00
2173,2.97,2.68,22.16,30.6,0,0,3772639,2.97,2.68,22.16,30.6,0,32584.79,7006403,lqgz,19/5/2023 19:04:14
2174,2.92,2.62,22.08,31.25,0,0,3772639,2.92,2.62,22.08,31.25,0,32584.79,7006403,lqgz,19/5/2023 20:00:01
2175,2.85,2.55,21.69,31.29,0,0,3772639,2.85,2.55,21.69,31.29,0,32584.79,7006403,lqgz,19/5/2023 21:00:00
2176,2.77,2.5,21.46,31.43,0,0,3772639,2.77,2.5,21.46,31.43,0,32584.79,7006403,lqgz,19/5/2023 22:00:00
2177,2.82,2.44,21.52,31.17,0,0,3772639,2.82,2.44,21.52,31.17,0,32584.79,7006403,lqgz,19/5/2023 23:00:00
2178,2.96,2.41,21.04,30.55,0,0,3772639,2.96,2.41,21.04,30.55,0,32584.79,7006403,lqgz,20/5/2023 00:00:00
2179,2.91,2.39,20.77,29.92,0,0,3772639,2.91,2.39,20.77,29.92,0,32584.79,7006403,lqgz,20/5/2023 01:00:00
2180,2.86,2.38,20.48,29.24,0,0,3772639,2.86,2.38,20.48,29.24,0,32584.79,7006403,lqgz,20/5/2023 02:00:00
2181,2.86,2.38,20.43,28.24,0,0,3772639,2.86,2.38,20.43,28.24,0,32584.79,7006403,lqgz,20/5/2023 03:00:00
2182,2.86,2.37,20.32,27.53,0,0,3772639,2.86,2.37,20.32,27.53,0,32584.79,7006403,lqgz,20/5/2023 04:00:00
2183,2.87,2.36,20.24,27.15,0,0,3772639,2.87,2.36,20.24,27.15,0,32584.79,7006403,lqgz,20/5/2023 05:00:00
2184,2.98,2.33,18.66,27.27,0,0,3772639,2.98,2.33,18.66,27.27,0,32584.79,7006403,lqgz,20/5/2023 06:00:00
2185,2.83,2.29,18.68,31.51,0,0,3772639,2.83,2.29,18.68,31.51,0,32584.79,7006403,lqgz,20/5/2023 07:00:00
2186,2.94,2.25,22.14,38.72,0,0,3772639,2.94,2.25,22.14,38.72,0,0,7006403,lqgz,20/5/2023 08:00:00
2187,2.76,2.38,17.91,22.75,0,0,3772639,2.76,2.38,17.91,22.75,7926.15,6577.97,7012983,lqgz,20/5/2023 09:00:00
2188,2.82,2.51,18.19,24.37,0,0,3772639,2.82,2.51,18.19,24.37,6577.29,13855.71,7020261,lqgz,20/5/2023 10:00:00
2189,2.87,2.61,18.55,26.25,0,0,3772639,2.87,2.61,18.55,26.25,5254.18,19750.05,7026155,lqgz,20/5/2023 11:00:00
2190,2.9,2.56,31.96,47.53,0,0,3772639,2.9,2.56,31.96,47.53,0,19993.39,7026397,lqgz,20/5/2023 12:00:00
2191,2.83,2.52,36.89,55.04,0,0,3772639,2.83,2.52,36.89,55.04,0,19993.39,7026397,lqgz,20/5/2023 13:00:00
2192,2.78,2.52,36.67,56.89,0,0,3772639,2.78,2.52,36.67,56.89,0,19993.39,7026397,lqgz,20/5/2023 14:00:00
2193,2.73,2.52,33.91,53.1,0,0,3772639,2.73,2.52,33.91,53.1,0,19993.39,7026397,lqgz,20/5/2023 15:00:00
2194,2.67,2.49,31.54,51.1,0,0,3772639,2.67,2.49,31.54,51.1,0,19993.39,7026397,lqgz,20/5/2023 16:00:00
2195,2.62,2.45,29.84,47.83,0,0,3772639,2.62,2.45,29.84,47.83,0,19993.39,7026397,lqgz,20/5/2023 17:00:00
2196,3,2.41,27.93,43.98,0,0,3772639,3,2.41,27.93,43.98,0,19993.39,7026397,lqgz,20/5/2023 18:00:00
2197,2.93,2.35,25.17,38.96,0,0,3772639,2.93,2.35,25.17,38.96,0,19993.39,7026397,lqgz,20/5/2023 19:00:00
2198,2.85,2.28,23.07,36.01,0,0,3772639,2.85,2.28,23.07,36.01,0,19993.39,7026397,lqgz,20/5/2023 20:00:00
2199,2.78,2.22,22.15,34.05,0,0,3772639,2.78,2.22,22.15,34.05,0,19993.39,7026397,lqgz,20/5/2023 21:00:00
2200,2.72,2.16,21.5,32.68,0,0,3772639,2.72,2.16,21.5,32.68,0,19993.39,7026397,lqgz,20/5/2023 22:00:00
2201,2.99,2.12,20.35,31.9,0,0,3772639,2.99,2.12,20.35,31.9,0,19993.39,7026397,lqgz,20/5/2023 23:00:00
2202,2.98,2.12,20.72,31.23,0,0,3772639,2.98,2.12,20.72,31.23,0,19993.39,7026397,lqgz,21/5/2023 00:00:01
2203,2.92,2.12,20.78,30.51,0,0,3772639,2.92,2.12,20.78,30.51,0,19993.39,7026397,lqgz,21/5/2023 01:00:00
2204,2.9,2.12,20.78,29.6,0,0,3772639,2.9,2.12,20.78,29.6,0,19993.39,7026397,lqgz,21/5/2023 02:00:00
2205,2.9,2.12,20.86,28.87,0,0,3772639,2.9,2.12,20.86,28.87,0,19993.39,7026397,lqgz,21/5/2023 03:00:00
2206,2.9,2.11,21.07,28.8,0,0,3772639,2.9,2.11,21.07,28.8,0,19993.39,7026397,lqgz,21/5/2023 04:00:00
2207,2.9,2.09,20.92,27.91,0,0,3772639,2.9,2.09,20.92,27.91,0,19993.39,7026397,lqgz,21/5/2023 05:00:00
2208,2.85,2.09,19.11,26.84,0,0,3772639,2.85,2.09,19.11,26.84,0,19993.39,7026397,lqgz,21/5/2023 06:00:00
2209,2.7,2.09,18.52,27.14,0,0,3772639,2.7,2.09,18.52,27.14,0,19993.39,7026397,lqgz,21/5/2023 07:00:00
2210,2.83,2.06,20.8,33.07,0,0,3772639,2.83,2.06,20.8,33.07,0,0,7026397,lqgz,21/5/2023 08:00:00
2211,2.72,2.22,17.73,21.05,0,0,3772639,2.72,2.22,17.73,21.05,9792.97,8333.24,7034733,lqgz,21/5/2023 09:00:00
2212,2.78,2.4,17.69,21.47,0,0,3772639,2.78,2.4,17.69,21.47,8387.32,17396.74,7043796,lqgz,21/5/2023 10:00:00
2213,3,2.42,23.07,28.84,0,0,3772639,3,2.42,23.07,28.84,0,20015.7,7046412,lqgz,21/5/2023 11:00:00
2214,3,2.36,23.87,31.61,0,0,3772639,3,2.36,23.87,31.61,0,20015.7,7046412,lqgz,21/5/2023 12:00:00
2215,2.93,2.33,23.96,33.55,0,0,3772639,2.93,2.33,23.96,33.55,0,20015.7,7046412,lqgz,21/5/2023 13:00:01
2216,2.85,2.31,23.26,33.38,0,0,3772639,2.85,2.31,23.26,33.38,0,20015.7,7046412,lqgz,21/5/2023 14:00:00
2217,2.82,2.26,22.82,32.05,0,0,3772639,2.82,2.26,22.82,32.05,0,20015.7,7046412,lqgz,21/5/2023 15:00:00
2218,2.82,2.24,22.61,30.82,0,0,3772639,2.82,2.24,22.61,30.82,0,20015.7,7046412,lqgz,21/5/2023 16:00:00
2219,2.73,2.25,20.22,29.92,0,0,3772639,2.73,2.25,20.22,29.92,0,20015.7,7046412,lqgz,21/5/2023 17:00:00
2220,2.99,2.24,18.33,26.95,0,0,3772639,2.99,2.24,18.33,26.95,0,20015.7,7046412,lqgz,21/5/2023 18:00:00
2221,2.99,2.21,17.89,24.62,0,0,3772639,2.99,2.21,17.89,24.62,0,20015.7,7046412,lqgz,21/5/2023 19:00:00
2222,3,2.17,17.89,23.69,0,0,3772639,3,2.17,17.89,23.69,0,20015.7,7046412,lqgz,21/5/2023 20:00:00
2223,2.62,2.18,17.38,19.38,0,0,3772639,2.62,2.18,17.38,19.38,4572.69,5091.94,7051503,lqgz,22/5/2023 09:00:02
2224,2.58,2.24,18.04,23.01,0,0,3772639,2.58,2.24,18.04,23.01,3684.66,9177.73,7055589,lqgz,22/5/2023 10:00:01
2225,2.67,2.31,18.34,24.13,0,0,3772639,2.67,2.31,18.34,24.13,3911.53,13037.95,7059453,lqgz,22/5/2023 11:00:00
2226,2.61,2.33,18.12,24.56,0,0,3772639,2.61,2.33,18.12,24.56,3091.8,16643.63,7063057,lqgz,22/5/2023 12:00:01
2227,2.71,2.35,21.15,25.81,0,0,3772639,2.71,2.35,21.15,25.81,0,20000.11,7066412,lqgz,22/5/2023 13:00:00
2228,2.93,2.35,28.92,38.9,0,0,3772639,2.93,2.35,28.92,38.9,0,20000.11,7066412,lqgz,22/5/2023 14:00:00
2229,2.95,2.35,29.96,43.24,0,0,3772639,2.95,2.35,29.96,43.24,0,20000.11,7066412,lqgz,22/5/2023 15:00:00
2230,2.93,2.35,28.34,43.08,0,0,3772639,2.93,2.35,28.34,43.08,0,20000.11,7066412,lqgz,22/5/2023 16:00:01
2231,2.85,2.35,26.65,42.68,0,0,3772639,2.85,2.35,26.65,42.68,0,20000.11,7066412,lqgz,22/5/2023 17:00:00
2232,2.7,2.35,23.06,38.27,0,0,3772639,2.7,2.35,23.06,38.27,0,20000.11,7066412,lqgz,22/5/2023 18:00:01
2233,2.65,2.33,18.51,33.52,0,0,3772639,2.65,2.33,18.51,33.52,0,20000.11,7066412,lqgz,22/5/2023 19:00:01
2234,2.89,2.32,18.2,30.32,0,0,3772639,2.89,2.32,18.2,30.32,0,20000.11,7066412,lqgz,22/5/2023 20:00:00
2235,2.81,2.31,18.44,28.26,0,0,3772639,2.81,2.31,18.44,28.26,0,20000.11,7066412,lqgz,22/5/2023 21:00:00
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lqgz,22/5/2023 22:00:05
2237,2.64,2.3,17.93,24.34,0,0,3772639,2.64,2.3,17.93,24.34,0,20000.11,7066412,lqgz,22/5/2023 23:00:00
2238,2.86,2.28,18.06,22.93,0,0,3772639,2.86,2.28,18.06,22.93,0,20000.11,7066412,lqgz,23/5/2023 00:00:00
2239,2.8,2.29,17.83,21.64,0,0,3772639,2.8,2.29,17.83,21.64,0,20000.11,7066412,lqgz,23/5/2023 01:00:00
2240,2.75,2.29,17.69,20.82,0,0,3772639,2.75,2.29,17.69,20.82,0,20000.11,7066412,lqgz,23/5/2023 02:00:00
2241,2.77,2.27,17.84,20.06,0,0,3772639,2.77,2.27,17.84,20.06,0,20000.11,7066412,lqgz,23/5/2023 03:00:00
2242,2.98,2.27,17.6,19.45,0,0,3772639,2.98,2.27,17.6,19.45,0,20000.11,7066412,lqgz,23/5/2023 04:00:00
2243,2.94,2.26,17.36,18.86,0,0,3772639,2.94,2.26,17.36,18.86,0,20000.11,7066412,lqgz,23/5/2023 05:00:00
2244,2.82,2.26,17.32,18.96,0,0,3772639,2.82,2.26,17.32,18.96,0,20000.11,7066412,lqgz,23/5/2023 06:00:00
2245,2.73,2.26,18.37,25.1,0,0,3772639,2.73,2.26,18.37,25.1,0,20000.11,7066412,lqgz,23/5/2023 07:00:00
2246,2.68,2.25,21.13,34.17,0,0,3772639,2.68,2.25,21.13,34.17,0,0,7066412,lqgz,23/5/2023 08:00:00
2247,2.52,2.35,17.64,22.99,0,0,3772639,2.52,2.35,17.64,22.99,4396.74,4970.6,7071384,lqgz,23/5/2023 09:00:00
2248,2.6,2.44,18.32,25.43,0,0,3772639,2.6,2.44,18.32,25.43,5737.76,9961.86,7076376,lqgz,23/5/2023 10:00:00
2249,2.67,2.51,18.66,26.73,0,0,3772639,2.67,2.51,18.66,26.73,4808.09,15201.11,7081615,lqgz,23/5/2023 11:00:00
2250,2.7,2.54,18.65,29.8,0,0,3772639,2.7,2.54,18.65,29.8,1383.66,17755.06,7084167,lqgz,23/5/2023 12:00:00
2251,2.72,2.53,18.79,27.52,0,0,3772639,2.72,2.53,18.79,27.52,3501.7,20100.79,7086514,lqgz,23/5/2023 13:00:00
